date,well,control_value,control_target,status
2003-07-01,18,45.0,WRAT,OPEN
2003-07-01,19,0.0,LRAT,SHUT
2003-07-01,2,15.0,LRAT,OPEN
2003-07-01,20,5.0,LRAT,OPEN
2003-07-01,21,0.0,LRAT,SHUT
2003-07-01,22,20.0,WRAT,OPEN
2003-07-01,23,5.0,LRAT,OPEN
2003-07-01,24,5.0,LRAT,OPEN
2003-07-01,25,75.0,WRAT,OPEN
2003-07-01,26,0.0,WRAT,SHUT
2003-07-01,27,200.0,WRAT,OPEN
2003-07-01,28,0.0,WRAT,SHUT
2003-07-01,3,70.0,LRAT,OPEN
2003-07-01,30,0.0,LRAT,SHUT
2003-07-01,31,0.0,LRAT,SHUT
2003-07-01,32,0.0,LRAT,SHUT
2003-07-01,33,45.0,WRAT,OPEN
2003-07-01,34,0.0,LRAT,SHUT
2003-07-01,35,0.0,LRAT,SHUT
2003-07-01,36,0.0,WRAT,SHUT
2003-07-01,37,0.0,LRAT,SHUT
2003-07-01,38,0.0,WRAT,SHUT
2003-07-01,39,0.0,LRAT,SHUT
2003-07-01,4,0.0,LRAT,SHUT
2003-07-01,42,30.0,WRAT,OPEN
2003-07-01,43,20.0,LRAT,OPEN
2003-07-01,44,0.0,LRAT,SHUT
2003-07-01,46,20.0,WRAT,OPEN
2003-07-01,47,25.0,LRAT,OPEN
2003-07-01,48,5.0,LRAT,OPEN
2003-07-01,49,35.0,WRAT,OPEN
2003-07-01,51,10.0,LRAT,OPEN
2003-07-01,52,5.0,LRAT,OPEN
2003-07-01,53,215.0,WRAT,OPEN
2003-07-01,54,15.0,LRAT,OPEN
2003-07-01,55,45.0,LRAT,OPEN
2003-07-01,56,20.0,LRAT,OPEN
2003-07-01,57,20.0,LRAT,OPEN
2003-07-01,58,15.0,LRAT,OPEN
2003-07-01,59,80.0,WRAT,OPEN
2003-07-01,6,110.0,LRAT,OPEN
2003-07-01,60,15.0,LRAT,OPEN
2003-07-01,61,75.0,WRAT,OPEN
2003-07-01,62,15.0,LRAT,OPEN
2003-07-01,63,50.0,LRAT,OPEN
2003-07-01,64,35.0,LRAT,OPEN
2003-07-01,65,340.0,WRAT,OPEN
2003-07-01,66,90.0,LRAT,OPEN
2003-07-01,67,10.0,LRAT,OPEN
2003-07-01,68,15.0,LRAT,OPEN
2003-07-01,7,20.0,WRAT,OPEN
2003-07-01,70,35.0,WRAT,OPEN
2003-07-01,71,25.0,LRAT,OPEN
2003-07-01,72,0.0,LRAT,SHUT
2003-07-01,73,5.0,LRAT,OPEN
2003-07-01,74,20.0,LRAT,OPEN
2003-07-01,75,30.0,LRAT,OPEN
2003-07-01,76,35.0,LRAT,OPEN
2003-07-01,77,15.0,LRAT,OPEN
2003-07-01,78,20.0,LRAT,OPEN
2003-07-01,79,25.0,LRAT,OPEN
2003-07-01,8,10.0,LRAT,OPEN
2003-07-01,80,20.0,LRAT,OPEN
2003-07-01,81,15.0,LRAT,OPEN
2003-07-01,82,20.0,LRAT,OPEN
2003-07-01,83,5.0,LRAT,OPEN
2003-07-01,84,0.0,WRAT,SHUT
2003-07-01,85,15.0,LRAT,OPEN
2003-07-01,86,5.0,LRAT,OPEN
2003-07-01,87,15.0,WRAT,OPEN
2003-07-01,88,45.0,LRAT,OPEN
2003-07-01,89,25.0,LRAT,OPEN
2003-07-01,90,55.0,LRAT,OPEN
2003-07-01,91,10.0,LRAT,OPEN
2003-07-01,92,20.0,LRAT,OPEN
2003-07-01,93,15.0,LRAT,OPEN
2003-07-01,94,20.0,LRAT,OPEN
2003-07-01,95,45.0,LRAT,OPEN
2003-07-01,96,5.0,LRAT,OPEN
2003-07-01,97,10.0,LRAT,OPEN
2003-07-01,98,5.0,LRAT,OPEN
2003-07-01,99,5.0,LRAT,OPEN
2003-08-01,1,45.0,LRAT,OPEN
2003-08-01,10,45.0,LRAT,OPEN
2003-08-01,100,15.0,LRAT,OPEN
2003-08-01,101,15.0,LRAT,OPEN
2003-08-01,102,45.0,LRAT,OPEN
2003-08-01,103,5.0,LRAT,OPEN
2003-08-01,104,15.0,LRAT,OPEN
2003-08-01,105,0.0,LRAT,SHUT
2003-08-01,106,5.0,LRAT,OPEN
2003-08-01,107,5.0,LRAT,OPEN
2003-08-01,108,5.0,LRAT,OPEN
2003-08-01,109,5.0,LRAT,OPEN
2003-08-01,11,5.0,LRAT,OPEN
2003-08-01,110,0.0,WRAT,SHUT
2003-08-01,111,5.0,LRAT,OPEN
2003-08-01,12,0.0,WRAT,SHUT
2003-08-01,13,15.0,LRAT,OPEN
2003-08-01,14,5.0,LRAT,OPEN
2003-08-01,15,15.0,LRAT,OPEN
2003-08-01,16,0.0,LRAT,SHUT
2003-08-01,17,0.0,WRAT,SHUT
2003-08-01,18,40.0,WRAT,OPEN
2003-08-01,19,0.0,LRAT,SHUT
2003-08-01,2,15.0,LRAT,OPEN
2003-08-01,20,5.0,LRAT,OPEN
2003-08-01,21,0.0,LRAT,SHUT
2003-08-01,22,20.0,WRAT,OPEN
2003-08-01,23,5.0,LRAT,OPEN
2003-08-01,24,5.0,LRAT,OPEN
2003-08-01,25,65.0,WRAT,OPEN
2003-08-01,26,0.0,WRAT,SHUT
2003-08-01,27,180.0,WRAT,OPEN
2003-08-01,28,0.0,WRAT,SHUT
2003-08-01,3,70.0,LRAT,OPEN
2003-08-01,30,0.0,LRAT,SHUT
2003-08-01,31,0.0,LRAT,SHUT
2003-08-01,32,0.0,LRAT,SHUT
2003-08-01,33,45.0,WRAT,OPEN
2003-08-01,34,0.0,LRAT,SHUT
2003-08-01,35,0.0,LRAT,SHUT
2003-08-01,36,0.0,WRAT,SHUT
2003-08-01,37,0.0,LRAT,SHUT
2003-08-01,38,0.0,WRAT,SHUT
2003-08-01,39,0.0,LRAT,SHUT
2003-08-01,4,0.0,LRAT,SHUT
2003-08-01,42,30.0,WRAT,OPEN
2003-08-01,43,20.0,LRAT,OPEN
2003-08-01,44,0.0,LRAT,SHUT
2003-08-01,46,15.0,WRAT,OPEN
2003-08-01,47,25.0,LRAT,OPEN
2003-08-01,48,5.0,LRAT,OPEN
2003-08-01,49,35.0,WRAT,OPEN
2003-08-01,51,10.0,LRAT,OPEN
2003-08-01,52,5.0,LRAT,OPEN
2003-08-01,53,190.0,WRAT,OPEN
2003-08-01,54,15.0,LRAT,OPEN
2003-08-01,55,45.0,LRAT,OPEN
2003-08-01,56,20.0,LRAT,OPEN
2003-08-01,57,20.0,LRAT,OPEN
2003-08-01,58,15.0,LRAT,OPEN
2003-08-01,59,70.0,WRAT,OPEN
2003-08-01,6,110.0,LRAT,OPEN
2003-08-01,60,15.0,LRAT,OPEN
2003-08-01,61,65.0,WRAT,OPEN
2003-08-01,62,15.0,LRAT,OPEN
2003-08-01,63,50.0,LRAT,OPEN
2003-08-01,64,35.0,LRAT,OPEN
2003-08-01,65,295.0,WRAT,OPEN
2003-08-01,66,90.0,LRAT,OPEN
2003-08-01,67,10.0,LRAT,OPEN
2003-08-01,68,15.0,LRAT,OPEN
2003-08-01,7,20.0,WRAT,OPEN
2003-08-01,70,30.0,WRAT,OPEN
2003-08-01,71,25.0,LRAT,OPEN
2003-08-01,72,0.0,LRAT,SHUT
2003-08-01,73,5.0,LRAT,OPEN
2003-08-01,74,20.0,LRAT,OPEN
2003-08-01,75,30.0,LRAT,OPEN
2003-08-01,76,35.0,LRAT,OPEN
2003-08-01,77,15.0,LRAT,OPEN
2003-08-01,78,20.0,LRAT,OPEN
2003-08-01,79,25.0,LRAT,OPEN
2003-08-01,8,150.0,WRAT,OPEN
2003-08-01,80,20.0,LRAT,OPEN
2003-08-01,81,15.0,LRAT,OPEN
2003-08-01,82,20.0,LRAT,OPEN
2003-08-01,83,5.0,LRAT,OPEN
2003-08-01,84,0.0,WRAT,SHUT
2003-08-01,85,15.0,LRAT,OPEN
2003-08-01,86,5.0,LRAT,OPEN
2003-08-01,87,15.0,WRAT,OPEN
2003-08-01,88,45.0,LRAT,OPEN
2003-08-01,89,25.0,LRAT,OPEN
2003-08-01,90,55.0,LRAT,OPEN
2003-08-01,91,10.0,LRAT,OPEN
2003-08-01,92,20.0,LRAT,OPEN
2003-08-01,93,15.0,LRAT,OPEN
2003-08-01,94,20.0,LRAT,OPEN
2003-08-01,95,45.0,LRAT,OPEN
2003-08-01,96,5.0,LRAT,OPEN
2003-08-01,97,10.0,LRAT,OPEN
2003-08-01,98,5.0,LRAT,OPEN
2003-08-01,99,5.0,LRAT,OPEN
2003-09-01,1,45.0,LRAT,OPEN
2003-09-01,10,45.0,LRAT,OPEN
2003-09-01,100,15.0,LRAT,OPEN
2003-09-01,101,15.0,LRAT,OPEN
2003-09-01,102,45.0,LRAT,OPEN
2003-09-01,103,5.0,LRAT,OPEN
2003-09-01,104,15.0,LRAT,OPEN
2003-09-01,105,0.0,LRAT,SHUT
2003-09-01,106,5.0,LRAT,OPEN
2003-09-01,107,5.0,LRAT,OPEN
2003-09-01,108,5.0,LRAT,OPEN
2003-09-01,109,5.0,LRAT,OPEN
2003-09-01,11,5.0,LRAT,OPEN
2003-09-01,110,0.0,WRAT,SHUT
2003-09-01,111,5.0,LRAT,OPEN
2003-09-01,12,0.0,WRAT,SHUT
2003-09-01,13,15.0,LRAT,OPEN
2003-09-01,14,5.0,LRAT,OPEN
2003-09-01,15,15.0,LRAT,OPEN
2003-09-01,16,0.0,LRAT,SHUT
2003-09-01,17,0.0,WRAT,SHUT
2003-09-01,18,40.0,WRAT,OPEN
2003-09-01,19,0.0,LRAT,SHUT
2003-09-01,2,15.0,LRAT,OPEN
2003-09-01,20,5.0,LRAT,OPEN
2003-09-01,21,0.0,LRAT,SHUT
2003-09-01,22,20.0,WRAT,OPEN
2003-09-01,23,5.0,LRAT,OPEN
2003-09-01,24,5.0,LRAT,OPEN
2003-09-01,25,65.0,WRAT,OPEN
2003-09-01,26,0.0,WRAT,SHUT
2003-09-01,27,180.0,WRAT,OPEN
2003-09-01,28,0.0,WRAT,SHUT
2003-09-01,3,70.0,LRAT,OPEN
2003-09-01,30,0.0,LRAT,SHUT
2003-09-01,31,0.0,LRAT,SHUT
2003-09-01,32,0.0,LRAT,SHUT
2003-09-01,33,45.0,WRAT,OPEN
2003-09-01,34,0.0,LRAT,SHUT
2003-09-01,35,0.0,LRAT,SHUT
2003-09-01,36,0.0,WRAT,SHUT
2003-09-01,37,0.0,LRAT,SHUT
2003-09-01,38,0.0,WRAT,SHUT
2003-09-01,39,0.0,LRAT,SHUT
2003-09-01,4,0.0,LRAT,SHUT
2003-09-01,42,30.0,WRAT,OPEN
2003-09-01,43,20.0,LRAT,OPEN
2003-09-01,44,0.0,LRAT,SHUT
2003-09-01,46,20.0,WRAT,OPEN
2003-09-01,47,25.0,LRAT,OPEN
2003-09-01,48,5.0,LRAT,OPEN
2003-09-01,49,35.0,WRAT,OPEN
2003-09-01,51,10.0,LRAT,OPEN
2003-09-01,52,5.0,LRAT,OPEN
2003-09-01,53,190.0,WRAT,OPEN
2003-09-01,54,15.0,LRAT,OPEN
2003-09-01,55,45.0,LRAT,OPEN
2003-09-01,56,20.0,LRAT,OPEN
2003-09-01,57,20.0,LRAT,OPEN
2003-09-01,58,15.0,LRAT,OPEN
2003-09-01,59,70.0,WRAT,OPEN
2003-09-01,6,110.0,LRAT,OPEN
2003-09-01,60,15.0,LRAT,OPEN
2003-09-01,61,65.0,WRAT,OPEN
2003-09-01,62,20.0,WRAT,OPEN
2003-09-01,63,50.0,LRAT,OPEN
2003-09-01,64,35.0,LRAT,OPEN
2003-09-01,65,295.0,WRAT,OPEN
2003-09-01,66,90.0,LRAT,OPEN
2003-09-01,67,10.0,LRAT,OPEN
2003-09-01,68,15.0,LRAT,OPEN
2003-09-01,7,20.0,WRAT,OPEN
2003-09-01,70,30.0,WRAT,OPEN
2003-09-01,71,25.0,LRAT,OPEN
2003-09-01,72,0.0,LRAT,SHUT
2003-09-01,73,5.0,LRAT,OPEN
2003-09-01,74,20.0,LRAT,OPEN
2003-09-01,75,30.0,LRAT,OPEN
2003-09-01,76,35.0,LRAT,OPEN
2003-09-01,77,15.0,LRAT,OPEN
2003-09-01,78,20.0,LRAT,OPEN
2003-09-01,79,25.0,LRAT,OPEN
2003-09-01,8,150.0,WRAT,OPEN
2003-09-01,80,20.0,LRAT,OPEN
2003-09-01,81,15.0,LRAT,OPEN
2003-09-01,82,20.0,LRAT,OPEN
2003-09-01,83,5.0,LRAT,OPEN
2003-09-01,84,0.0,WRAT,SHUT
2003-09-01,85,15.0,LRAT,OPEN
2003-09-01,86,5.0,LRAT,OPEN
2003-09-01,87,15.0,WRAT,OPEN
2003-09-01,88,45.0,LRAT,OPEN
2003-09-01,89,25.0,LRAT,OPEN
2003-09-01,90,55.0,LRAT,OPEN
2003-09-01,91,10.0,LRAT,OPEN
2003-09-01,92,20.0,LRAT,OPEN
2003-09-01,93,15.0,LRAT,OPEN
2003-09-01,94,20.0,LRAT,OPEN
2003-09-01,95,45.0,LRAT,OPEN
2003-09-01,96,5.0,LRAT,OPEN
2003-09-01,97,10.0,LRAT,OPEN
2003-09-01,98,5.0,LRAT,OPEN
2003-09-01,99,5.0,LRAT,OPEN
2003-10-01,1,45.0,LRAT,OPEN
2003-10-01,10,45.0,LRAT,OPEN
2003-10-01,100,15.0,LRAT,OPEN
2003-10-01,101,15.0,LRAT,OPEN
2003-10-01,102,45.0,LRAT,OPEN
2003-10-01,103,5.0,LRAT,OPEN
2003-10-01,104,15.0,LRAT,OPEN
2003-10-01,105,0.0,LRAT,SHUT
2003-10-01,106,5.0,LRAT,OPEN
2003-10-01,107,5.0,LRAT,OPEN
2003-10-01,108,5.0,LRAT,OPEN
2003-10-01,109,5.0,LRAT,OPEN
2003-10-01,11,5.0,LRAT,OPEN
2003-10-01,110,0.0,WRAT,SHUT
2003-10-01,111,5.0,LRAT,OPEN
2003-10-01,12,0.0,WRAT,SHUT
2003-10-01,13,15.0,LRAT,OPEN
2003-10-01,14,5.0,LRAT,OPEN
2003-10-01,15,20.0,LRAT,OPEN
2003-10-01,16,0.0,LRAT,SHUT
2003-10-01,17,0.0,WRAT,SHUT
2003-10-01,18,40.0,WRAT,OPEN
2003-10-01,19,0.0,LRAT,SHUT
2003-10-01,2,15.0,LRAT,OPEN
2003-10-01,20,5.0,LRAT,OPEN
2003-10-01,21,0.0,LRAT,SHUT
2003-10-01,22,20.0,WRAT,OPEN
2003-10-01,23,5.0,LRAT,OPEN
2003-10-01,24,5.0,LRAT,OPEN
2003-10-01,25,65.0,WRAT,OPEN
2003-10-01,26,0.0,WRAT,SHUT
2003-10-01,27,180.0,WRAT,OPEN
2003-10-01,28,0.0,WRAT,SHUT
2003-10-01,3,70.0,LRAT,OPEN
2003-10-01,30,0.0,LRAT,SHUT
2003-10-01,31,0.0,LRAT,SHUT
2003-10-01,32,0.0,LRAT,SHUT
2003-10-01,33,45.0,WRAT,OPEN
2003-10-01,34,0.0,LRAT,SHUT
2003-10-01,35,0.0,LRAT,SHUT
2003-10-01,36,0.0,WRAT,SHUT
2003-10-01,37,0.0,LRAT,SHUT
2003-10-01,38,0.0,WRAT,SHUT
2003-10-01,39,0.0,LRAT,SHUT
2003-10-01,4,0.0,LRAT,SHUT
2003-10-01,42,30.0,WRAT,OPEN
2003-10-01,43,20.0,LRAT,OPEN
2003-10-01,44,0.0,LRAT,SHUT
2003-10-01,46,20.0,WRAT,OPEN
2003-10-01,47,25.0,LRAT,OPEN
2003-10-01,48,5.0,LRAT,OPEN
2003-10-01,49,35.0,WRAT,OPEN
2003-10-01,51,10.0,LRAT,OPEN
2003-10-01,52,5.0,LRAT,OPEN
2003-10-01,53,190.0,WRAT,OPEN
2003-10-01,54,15.0,LRAT,OPEN
2003-10-01,55,50.0,LRAT,OPEN
2003-10-01,56,20.0,LRAT,OPEN
2003-10-01,57,25.0,LRAT,OPEN
2003-10-01,58,15.0,LRAT,OPEN
2003-10-01,59,70.0,WRAT,OPEN
2003-10-01,6,110.0,LRAT,OPEN
2003-10-01,60,15.0,LRAT,OPEN
2003-10-01,61,65.0,WRAT,OPEN
2003-10-01,62,20.0,WRAT,OPEN
2003-10-01,63,60.0,LRAT,OPEN
2003-10-01,64,35.0,LRAT,OPEN
2003-10-01,65,295.0,WRAT,OPEN
2003-10-01,66,90.0,LRAT,OPEN
2003-10-01,67,10.0,LRAT,OPEN
2003-10-01,68,15.0,LRAT,OPEN
2003-10-01,7,20.0,WRAT,OPEN
2003-10-01,70,30.0,WRAT,OPEN
2003-10-01,71,25.0,LRAT,OPEN
2003-10-01,72,0.0,LRAT,SHUT
2003-10-01,73,5.0,LRAT,OPEN
2003-10-01,74,20.0,LRAT,OPEN
2003-10-01,75,40.0,LRAT,OPEN
2003-10-01,76,35.0,LRAT,OPEN
2003-10-01,77,15.0,LRAT,OPEN
2003-10-01,78,20.0,LRAT,OPEN
2003-10-01,79,25.0,LRAT,OPEN
2003-10-01,8,150.0,WRAT,OPEN
2003-10-01,80,20.0,LRAT,OPEN
2003-10-01,81,15.0,LRAT,OPEN
2003-10-01,82,20.0,LRAT,OPEN
2003-10-01,83,5.0,LRAT,OPEN
2003-10-01,84,0.0,WRAT,SHUT
2003-10-01,85,15.0,LRAT,OPEN
2003-10-01,86,10.0,LRAT,OPEN
2003-10-01,87,15.0,WRAT,OPEN
2003-10-01,88,45.0,LRAT,OPEN
2003-10-01,89,25.0,LRAT,OPEN
2003-10-01,90,55.0,LRAT,OPEN
2003-10-01,91,10.0,LRAT,OPEN
2003-10-01,92,20.0,LRAT,OPEN
2003-10-01,93,20.0,LRAT,OPEN
2003-10-01,94,20.0,LRAT,OPEN
2003-10-01,95,45.0,LRAT,OPEN
2003-10-01,96,5.0,LRAT,OPEN
2003-10-01,97,10.0,LRAT,OPEN
2003-10-01,98,5.0,LRAT,OPEN
2003-10-01,99,5.0,LRAT,OPEN
2003-11-01,1,45.0,LRAT,OPEN
2003-11-01,10,45.0,LRAT,OPEN
2003-11-01,100,15.0,LRAT,OPEN
2003-11-01,101,15.0,LRAT,OPEN
2003-11-01,102,45.0,LRAT,OPEN
2003-11-01,103,5.0,LRAT,OPEN
2003-11-01,104,15.0,LRAT,OPEN
2003-11-01,105,0.0,LRAT,SHUT
2003-11-01,106,5.0,LRAT,OPEN
2003-11-01,107,5.0,LRAT,OPEN
2003-11-01,108,5.0,LRAT,OPEN
2003-11-01,109,5.0,LRAT,OPEN
2003-11-01,11,5.0,LRAT,OPEN
2003-11-01,110,0.0,WRAT,SHUT
2003-11-01,111,5.0,LRAT,OPEN
2003-11-01,12,0.0,WRAT,SHUT
2003-11-01,13,15.0,LRAT,OPEN
2003-11-01,14,5.0,LRAT,OPEN
2003-11-01,15,20.0,LRAT,OPEN
2003-11-01,16,0.0,LRAT,SHUT
2003-11-01,17,0.0,WRAT,SHUT
2003-11-01,18,35.0,WRAT,OPEN
2003-11-01,19,0.0,LRAT,SHUT
2003-11-01,2,15.0,LRAT,OPEN
2003-11-01,20,5.0,LRAT,OPEN
2003-11-01,21,0.0,LRAT,SHUT
2003-11-01,22,20.0,WRAT,OPEN
2003-11-01,23,5.0,LRAT,OPEN
2003-11-01,24,5.0,LRAT,OPEN
2003-11-01,25,50.0,WRAT,OPEN
2003-11-01,26,0.0,WRAT,SHUT
2003-11-01,27,135.0,WRAT,OPEN
2003-11-01,28,0.0,WRAT,SHUT
2003-11-01,3,70.0,LRAT,OPEN
2003-11-01,30,0.0,LRAT,SHUT
2003-11-01,31,0.0,LRAT,SHUT
2003-11-01,32,0.0,LRAT,SHUT
2003-11-01,33,35.0,WRAT,OPEN
2003-11-01,34,0.0,LRAT,SHUT
2003-11-01,35,0.0,LRAT,SHUT
2003-11-01,36,0.0,WRAT,SHUT
2003-11-01,37,0.0,LRAT,SHUT
2003-11-01,38,0.0,WRAT,SHUT
2003-11-01,39,0.0,LRAT,SHUT
2003-11-01,4,0.0,LRAT,SHUT
2003-11-01,42,25.0,WRAT,OPEN
2003-11-01,43,20.0,LRAT,OPEN
2003-11-01,44,0.0,LRAT,SHUT
2003-11-01,46,20.0,WRAT,OPEN
2003-11-01,47,25.0,LRAT,OPEN
2003-11-01,48,5.0,LRAT,OPEN
2003-11-01,49,25.0,WRAT,OPEN
2003-11-01,51,15.0,LRAT,OPEN
2003-11-01,52,5.0,LRAT,OPEN
2003-11-01,53,150.0,WRAT,OPEN
2003-11-01,54,15.0,LRAT,OPEN
2003-11-01,55,50.0,LRAT,OPEN
2003-11-01,56,20.0,LRAT,OPEN
2003-11-01,57,25.0,LRAT,OPEN
2003-11-01,58,15.0,LRAT,OPEN
2003-11-01,59,55.0,WRAT,OPEN
2003-11-01,6,240.0,WRAT,OPEN
2003-11-01,60,15.0,LRAT,OPEN
2003-11-01,61,45.0,WRAT,OPEN
2003-11-01,62,35.0,WRAT,OPEN
2003-11-01,63,60.0,LRAT,OPEN
2003-11-01,64,35.0,LRAT,OPEN
2003-11-01,65,215.0,WRAT,OPEN
2003-11-01,66,90.0,LRAT,OPEN
2003-11-01,67,10.0,LRAT,OPEN
2003-11-01,68,15.0,LRAT,OPEN
2003-11-01,7,20.0,WRAT,OPEN
2003-11-01,70,25.0,WRAT,OPEN
2003-11-01,71,25.0,LRAT,OPEN
2003-11-01,72,0.0,LRAT,SHUT
2003-11-01,73,5.0,LRAT,OPEN
2003-11-01,74,20.0,LRAT,OPEN
2003-11-01,75,40.0,LRAT,OPEN
2003-11-01,76,35.0,LRAT,OPEN
2003-11-01,77,15.0,LRAT,OPEN
2003-11-01,78,20.0,LRAT,OPEN
2003-11-01,79,25.0,LRAT,OPEN
2003-11-01,8,115.0,WRAT,OPEN
2003-11-01,80,20.0,LRAT,OPEN
2003-11-01,81,15.0,LRAT,OPEN
2003-11-01,82,20.0,LRAT,OPEN
2003-11-01,83,5.0,LRAT,OPEN
2003-11-01,84,0.0,WRAT,SHUT
2003-11-01,85,15.0,LRAT,OPEN
2003-11-01,86,10.0,LRAT,OPEN
2003-11-01,87,20.0,WRAT,OPEN
2003-11-01,88,45.0,LRAT,OPEN
2003-11-01,89,25.0,LRAT,OPEN
2003-11-01,90,55.0,LRAT,OPEN
2003-11-01,91,10.0,LRAT,OPEN
2003-11-01,92,20.0,LRAT,OPEN
2003-11-01,93,20.0,LRAT,OPEN
2003-11-01,94,20.0,LRAT,OPEN
2003-11-01,95,45.0,LRAT,OPEN
2003-11-01,96,5.0,LRAT,OPEN
2003-11-01,97,10.0,LRAT,OPEN
2003-11-01,98,5.0,LRAT,OPEN
2003-11-01,99,5.0,LRAT,OPEN
2003-12-01,1,45.0,LRAT,OPEN
2003-12-01,10,45.0,LRAT,OPEN
2003-12-01,100,15.0,LRAT,OPEN
2003-12-01,101,15.0,LRAT,OPEN
2003-12-01,102,45.0,LRAT,OPEN
2003-12-01,103,5.0,LRAT,OPEN
2003-12-01,104,15.0,LRAT,OPEN
2003-12-01,105,0.0,LRAT,SHUT
2003-12-01,106,5.0,LRAT,OPEN
2003-12-01,107,10.0,LRAT,OPEN
2003-12-01,108,5.0,LRAT,OPEN
2003-12-01,109,5.0,LRAT,OPEN
2003-12-01,11,5.0,LRAT,OPEN
2003-12-01,110,0.0,WRAT,SHUT
2003-12-01,111,5.0,LRAT,OPEN
2003-12-01,12,0.0,WRAT,SHUT
2003-12-01,13,15.0,LRAT,OPEN
2003-12-01,14,5.0,LRAT,OPEN
2003-12-01,15,20.0,LRAT,OPEN
2003-12-01,16,0.0,LRAT,SHUT
2003-12-01,17,0.0,WRAT,SHUT
2003-12-01,18,35.0,WRAT,OPEN
2003-12-01,19,0.0,LRAT,SHUT
2003-12-01,2,15.0,LRAT,OPEN
2003-12-01,20,5.0,LRAT,OPEN
2003-12-01,21,0.0,LRAT,SHUT
2003-12-01,22,20.0,WRAT,OPEN
2003-12-01,23,5.0,LRAT,OPEN
2003-12-01,24,5.0,LRAT,OPEN
2003-12-01,25,50.0,WRAT,OPEN
2003-12-01,26,0.0,WRAT,SHUT
2003-12-01,27,135.0,WRAT,OPEN
2003-12-01,28,0.0,WRAT,SHUT
2003-12-01,3,70.0,LRAT,OPEN
2003-12-01,30,0.0,LRAT,SHUT
2003-12-01,31,0.0,LRAT,SHUT
2003-12-01,32,0.0,LRAT,SHUT
2003-12-01,33,35.0,WRAT,OPEN
2003-12-01,34,0.0,LRAT,SHUT
2003-12-01,35,0.0,LRAT,SHUT
2003-12-01,36,0.0,WRAT,SHUT
2003-12-01,37,0.0,LRAT,SHUT
2003-12-01,38,0.0,WRAT,SHUT
2003-12-01,39,0.0,LRAT,SHUT
2003-12-01,4,0.0,LRAT,SHUT
2003-12-01,42,25.0,WRAT,OPEN
2003-12-01,43,20.0,LRAT,OPEN
2003-12-01,44,0.0,LRAT,SHUT
2003-12-01,46,20.0,WRAT,OPEN
2003-12-01,47,30.0,LRAT,OPEN
2003-12-01,48,5.0,LRAT,OPEN
2003-12-01,49,25.0,WRAT,OPEN
2003-12-01,51,15.0,LRAT,OPEN
2003-12-01,52,5.0,LRAT,OPEN
2003-12-01,53,150.0,WRAT,OPEN
2003-12-01,54,15.0,LRAT,OPEN
2003-12-01,55,50.0,LRAT,OPEN
2003-12-01,56,20.0,LRAT,OPEN
2003-12-01,57,25.0,LRAT,OPEN
2003-12-01,58,15.0,LRAT,OPEN
2003-12-01,59,55.0,WRAT,OPEN
2003-12-01,6,240.0,WRAT,OPEN
2003-12-01,60,15.0,LRAT,OPEN
2003-12-01,61,45.0,WRAT,OPEN
2003-12-01,62,35.0,WRAT,OPEN
2003-12-01,63,60.0,LRAT,OPEN
2003-12-01,64,35.0,LRAT,OPEN
2003-12-01,65,215.0,WRAT,OPEN
2003-12-01,66,90.0,LRAT,OPEN
2003-12-01,67,10.0,LRAT,OPEN
2003-12-01,68,15.0,LRAT,OPEN
2003-12-01,7,20.0,WRAT,OPEN
2003-12-01,70,25.0,WRAT,OPEN
2003-12-01,71,25.0,LRAT,OPEN
2003-12-01,72,0.0,LRAT,SHUT
2003-12-01,73,5.0,LRAT,OPEN
2003-12-01,74,20.0,LRAT,OPEN
2003-12-01,75,40.0,LRAT,OPEN
2003-12-01,76,35.0,LRAT,OPEN
2003-12-01,77,15.0,LRAT,OPEN
2003-12-01,78,20.0,LRAT,OPEN
2003-12-01,79,25.0,LRAT,OPEN
2003-12-01,8,115.0,WRAT,OPEN
2003-12-01,80,20.0,LRAT,OPEN
2003-12-01,81,15.0,LRAT,OPEN
2003-12-01,82,20.0,LRAT,OPEN
2003-12-01,83,5.0,LRAT,OPEN
2003-12-01,84,0.0,WRAT,SHUT
2003-12-01,85,15.0,LRAT,OPEN
2003-12-01,86,10.0,LRAT,OPEN
2003-12-01,87,20.0,WRAT,OPEN
2003-12-01,88,45.0,LRAT,OPEN
2003-12-01,89,25.0,LRAT,OPEN
2003-12-01,90,55.0,LRAT,OPEN
2003-12-01,91,10.0,LRAT,OPEN
2003-12-01,92,20.0,LRAT,OPEN
2003-12-01,93,20.0,LRAT,OPEN
2003-12-01,94,20.0,LRAT,OPEN
2003-12-01,95,45.0,LRAT,OPEN
2003-12-01,96,5.0,LRAT,OPEN
2003-12-01,97,10.0,LRAT,OPEN
2003-12-01,98,5.0,LRAT,OPEN
2003-12-01,99,5.0,LRAT,OPEN
2004-01-01,1,45.0,LRAT,OPEN
2004-01-01,10,45.0,LRAT,OPEN
2004-01-01,100,15.0,LRAT,OPEN
2004-01-01,101,15.0,LRAT,OPEN
2004-01-01,102,45.0,LRAT,OPEN
2004-01-01,103,5.0,LRAT,OPEN
2004-01-01,104,15.0,LRAT,OPEN
2004-01-01,105,0.0,LRAT,SHUT
2004-01-01,106,5.0,LRAT,OPEN
2004-01-01,107,10.0,LRAT,OPEN
2004-01-01,108,5.0,LRAT,OPEN
